timestamp,open,high,low,close,volume,trading_day,symbol,Adj Close
2026-08-17 04:23:00+00:00,24304.7,24305.8,24299.85,24302.4,4160,2026-08-17,NIFTY,
2026-08-17 04:24:00+00:00,24302.0,24302.6,24295.45,24300.15,3770,2026-08-17,NIFTY,
2026-08-17 04:25:00+00:00,24300.35,24301.7,24297.75,24299.55,5135,2026-08-17,NIFTY,
2026-08-17 04:26:00+00:00,24299.4,24300.85,24291.95,24292.2,5070,2026-08-17,NIFTY,
2026-08-17 04:27:00+00:00,24293.4,24295.45,24291.8,24293.5,1625,2026-08-17,NIFTY,
2026-08-17 04:28:00+00:00,24293.7,24295.5,24288.6,24289.25,7215,2026-08-17,NIFTY,
2026-08-17 04:29:00+00:00,24288.9,24291.05,24283.85,24283.95,5655,2026-08-17,NIFTY,
2026-08-17 04:30:00+00:00,24284.85,24287.05,24283.65,24286.2,6825,2026-08-17,NIFTY,
2026-08-17 04:31:00+00:00,24285.25,24294.05,24284.6,24292.9,5785,2026-08-17,NIFTY,
2026-08-17 04:32:00+00:00,24293.55,24295.65,24290.35,24291.25,5850,2026-08-17,NIFTY,
2026-08-17 04:33:00+00:00,24290.8,24293.0,24287.15,24288.6,2925,2026-08-17,NIFTY,
2026-08-17 04:34:00+00:00,24288.95,24292.45,24285.6,24291.3,3510,2026-08-17,NIFTY,
2026-08-17 04:35:00+00:00,24290.35,24294.05,24288.45,24291.45,12220,2026-08-17,NIFTY,
2026-08-17 04:36:00+00:00,24287.5,24294.15,24287.5,24293.45,5915,2026-08-17,NIFTY,
2026-08-17 04:37:00+00:00,24293.5,24295.05,24288.3,24288.45,1365,2026-08-17,NIFTY,
2026-08-17 04:38:00+00:00,24288.05,24292.0,24286.5,24290.5,1300,2026-08-17,NIFTY,
2026-08-17 04:39:00+00:00,24290.65,24293.35,24288.55,24291.3,1560,2026-08-17,NIFTY,
2026-08-17 04:40:00+00:00,24291.7,24292.4,24286.95,24287.8,1170,2026-08-17,NIFTY,
2026-08-17 04:41:00+00:00,24287.65,24290.1,24279.9,24279.9,5265,2026-08-17,NIFTY,
2026-08-17 04:42:00+00:00,24279.85,24282.1,24277.4,24279.05,10465,2026-08-17,NIFTY,
2026-08-17 04:43:00+00:00,24278.8,24282.35,24277.55,24280.75,3575,2026-08-17,NIFTY,
2026-08-17 04:44:00+00:00,24280.45,24283.8,24277.4,24281.45,6435,2026-08-17,NIFTY,
2026-08-17 04:45:00+00:00,24281.0,24283.8,24280.05,24281.7,10920,2026-08-17,NIFTY,
2026-08-17 04:46:00+00:00,24281.25,24283.9,24280.15,24281.2,5720,2026-08-17,NIFTY,
2026-08-17 04:47:00+00:00,24281.1,24282.65,24264.0,24266.25,32500,2026-08-17,NIFTY,
2026-08-17 04:48:00+00:00,24266.85,24268.7,24259.55,24261.2,54405,2026-08-17,NIFTY,
2026-08-17 04:49:00+00:00,24260.95,24265.35,24259.9,24264.25,20930,2026-08-17,NIFTY,
2026-08-17 04:50:00+00:00,24264.15,24264.7,24260.7,24261.95,6760,2026-08-17,NIFTY,
2026-08-17 04:51:00+00:00,24262.65,24263.0,24257.15,24258.7,5460,2026-08-17,NIFTY,
2026-08-17 04:52:00+00:00,24258.55,24262.55,24258.0,24259.4,3965,2026-08-17,NIFTY,
2026-08-17 04:53:00+00:00,24259.9,24260.6,24256.3,24257.85,11180,2026-08-17,NIFTY,
2026-08-17 04:54:00+00:00,24257.9,24258.85,24251.9,24252.7,4160,2026-08-17,NIFTY,
2026-08-17 04:55:00+00:00,24252.45,24254.4,24250.8,24252.35,5265,2026-08-17,NIFTY,
2026-08-17 04:56:00+00:00,24251.6,24255.6,24250.0,24253.9,7670,2026-08-17,NIFTY,
2026-08-17 04:57:00+00:00,24253.15,24260.2,24252.6,24259.05,4290,2026-08-17,NIFTY,
2026-08-17 04:58:00+00:00,24257.9,24263.05,24257.2,24261.55,4485,2026-08-17,NIFTY,
2026-08-17 04:59:00+00:00,24261.2,24262.5,24258.6,24260.45,2145,2026-08-17,NIFTY,
2026-08-17 05:00:00+00:00,24260.35,24261.9,24257.1,24258.75,5460,2026-08-17,NIFTY,
2026-08-17 05:01:00+00:00,24259.2,24260.65,24252.65,24255.0,8970,2026-08-17,NIFTY,
2026-08-17 05:02:00+00:00,24254.4,24258.5,24253.15,24256.75,3835,2026-08-17,NIFTY,
2026-08-17 05:03:00+00:00,24256.3,24261.1,24254.75,24255.95,3900,2026-08-17,NIFTY,
2026-08-17 05:04:00+00:00,24255.55,24257.55,24252.35,24255.35,5980,2026-08-17,NIFTY,
2026-08-17 05:05:00+00:00,24255.0,24258.2,24254.35,24257.35,1430,2026-08-17,NIFTY,
2026-08-17 05:06:00+00:00,24256.9,24258.2,24254.3,24256.25,260,2026-08-17,NIFTY,
2026-08-17 05:07:00+00:00,24255.2,24259.3,24252.3,24253.9,4420,2026-08-17,NIFTY,
2026-08-17 05:08:00+00:00,24253.55,24256.05,24250.85,24252.55,3900,2026-08-17,NIFTY,
2026-08-17 05:09:00+00:00,24251.4,24256.7,24250.1,24254.3,4940,2026-08-17,NIFTY,
2026-08-17 05:10:00+00:00,24253.25,24256.75,24250.2,24251.9,2665,2026-08-17,NIFTY,
2026-08-17 05:11:00+00:00,24251.45,24255.2,24249.15,24251.75,4940,2026-08-17,NIFTY,
2026-08-17 05:12:00+00:00,24250.5,24251.7,24240.85,24241.75,5915,2026-08-17,NIFTY,
2026-08-17 05:13:00+00:00,24240.7,24244.55,24235.65,24237.75,42380,2026-08-17,NIFTY,
2026-08-17 05:14:00+00:00,24237.65,24240.25,24235.55,24239.2,17875,2026-08-17,NIFTY,
2026-08-17 05:15:00+00:00,24237.65,24240.0,24229.8,24231.25,20995,2026-08-17,NIFTY,
2026-08-17 05:16:00+00:00,24231.1,24233.5,24228.55,24232.65,22360,2026-08-17,NIFTY,
2026-08-17 05:17:00+00:00,24233.05,24235.4,24228.45,24230.75,8775,2026-08-17,NIFTY,
2026-08-17 05:18:00+00:00,24231.2,24235.0,24229.3,24234.05,7800,2026-08-17,NIFTY,
2026-08-17 05:19:00+00:00,24233.75,24239.9,24233.75,24238.4,25935,2026-08-17,NIFTY,
2026-08-17 05:20:00+00:00,24238.65,24241.65,24236.65,24240.35,5005,2026-08-17,NIFTY,
2026-08-17 05:21:00+00:00,24239.8,24243.85,24238.9,24239.7,2275,2026-08-17,NIFTY,
2026-08-17 05:22:00+00:00,24239.35,24243.45,24237.8,24241.8,3640,2026-08-17,NIFTY,
2026-08-17 05:23:00+00:00,24241.9,24246.5,24241.45,24246.05,2990,2026-08-17,NIFTY,
2026-08-17 05:24:00+00:00,24245.15,24246.6,24241.7,24241.95,16965,2026-08-17,NIFTY,
2026-08-17 05:25:00+00:00,24241.65,24243.75,24239.45,24239.9,2470,2026-08-17,NIFTY,
2026-08-17 05:26:00+00:00,24239.6,24246.3,24239.1,24245.8,3055,2026-08-17,NIFTY,
2026-08-17 05:27:00+00:00,24244.75,24247.45,24244.1,24246.4,3770,2026-08-17,NIFTY,
2026-08-17 05:28:00+00:00,24247.05,24247.15,24241.35,24243.1,2795,2026-08-17,NIFTY,
2026-08-17 05:29:00+00:00,24243.0,24244.0,24236.75,24237.55,8450,2026-08-17,NIFTY,
2026-08-17 05:30:00+00:00,24236.35,24238.85,24233.9,24236.7,3575,2026-08-17,NIFTY,
2026-08-17 05:31:00+00:00,24236.0,24238.65,24233.4,24236.2,2470,2026-08-17,NIFTY,
2026-08-17 05:32:00+00:00,24235.8,24236.4,24232.5,24234.5,1235,2026-08-17,NIFTY,
2026-08-17 05:33:00+00:00,24233.85,24240.35,24233.5,24240.35,1625,2026-08-17,NIFTY,
2026-08-17 05:34:00+00:00,24239.55,24246.6,24238.8,24240.6,3380,2026-08-17,NIFTY,
2026-08-17 05:35:00+00:00,24240.75,24242.7,24233.15,24234.35,5850,2026-08-17,NIFTY,
2026-08-17 05:36:00+00:00,24233.7,24237.6,24233.4,24235.3,7865,2026-08-17,NIFTY,
2026-08-17 05:37:00+00:00,24235.05,24236.9,24231.75,24233.6,1885,2026-08-17,NIFTY,
2026-08-17 05:38:00+00:00,24233.15,24238.95,24231.45,24237.8,1300,2026-08-17,NIFTY,
2026-08-17 05:39:00+00:00,24237.35,24240.75,24233.55,24235.7,1560,2026-08-17,NIFTY,
2026-08-17 05:40:00+00:00,24235.4,24238.4,24233.35,24235.25,585,2026-08-17,NIFTY,
2026-08-17 05:41:00+00:00,24234.7,24238.2,24232.85,24234.0,1040,2026-08-17,NIFTY,
2026-08-17 05:42:00+00:00,24234.5,24238.7,24233.45,24235.25,1365,2026-08-17,NIFTY,
2026-08-17 05:43:00+00:00,24234.85,24237.4,24233.15,24234.6,1170,2026-08-17,NIFTY,
2026-08-17 05:44:00+00:00,24233.8,24237.7,24233.0,24236.2,1365,2026-08-17,NIFTY,
2026-08-17 05:45:00+00:00,24236.05,24238.55,24234.45,24236.05,1365,2026-08-17,NIFTY,
2026-08-17 05:46:00+00:00,24235.65,24238.4,24233.4,24236.8,8385,2026-08-17,NIFTY,
2026-08-17 05:47:00+00:00,24235.3,24238.1,24234.4,24235.1,1820,2026-08-17,NIFTY,
2026-08-17 05:48:00+00:00,24234.95,24240.0,24233.75,24238.0,1495,2026-08-17,NIFTY,
2026-08-17 05:49:00+00:00,24237.05,24238.95,24234.35,24235.65,1235,2026-08-17,NIFTY,
2026-08-17 05:50:00+00:00,24235.3,24237.8,24233.05,24233.6,1365,2026-08-17,NIFTY,
2026-08-17 05:51:00+00:00,24234.0,24236.45,24232.5,24233.4,845,2026-08-17,NIFTY,
2026-08-17 05:52:00+00:00,24232.05,24233.65,24229.1,24230.25,5005,2026-08-17,NIFTY,
2026-08-17 05:53:00+00:00,24229.6,24232.4,24228.3,24228.65,4355,2026-08-17,NIFTY,
2026-08-17 05:54:00+00:00,24229.9,24232.05,24226.95,24229.95,5265,2026-08-17,NIFTY,
2026-08-17 05:55:00+00:00,24229.25,24233.65,24228.1,24231.2,5395,2026-08-17,NIFTY,
2026-08-17 05:56:00+00:00,24230.85,24243.25,24230.2,24240.05,975,2026-08-17,NIFTY,
2026-08-17 05:57:00+00:00,24239.8,24241.95,24237.45,24241.15,1430,2026-08-17,NIFTY,
2026-08-17 05:58:00+00:00,24241.25,24243.6,24238.35,24240.35,3705,2026-08-17,NIFTY,
2026-08-17 05:59:00+00:00,24239.6,24241.9,24237.55,24239.85,2470,2026-08-17,NIFTY,
2026-08-17 06:00:00+00:00,24239.1,24242.45,24236.65,24239.0,6955,2026-08-17,NIFTY,
2026-08-17 06:01:00+00:00,24238.3,24243.65,24234.35,24234.85,1170,2026-08-17,NIFTY,
2026-08-17 06:02:00+00:00,24234.8,24243.7,24234.25,24241.8,4355,2026-08-17,NIFTY,
2026-08-17 06:03:00+00:00,24240.65,24244.95,24239.85,24240.5,1625,2026-08-17,NIFTY,
2026-08-17 06:04:00+00:00,24241.5,24243.9,24239.1,24241.4,1560,2026-08-17,NIFTY,
2026-08-17 06:05:00+00:00,24241.65,24247.15,24240.4,24245.15,845,2026-08-17,NIFTY,
2026-08-17 06:06:00+00:00,24244.1,24248.35,24242.45,24243.1,2210,2026-08-17,NIFTY,
2026-08-17 06:07:00+00:00,24242.5,24245.1,24240.5,24244.25,1430,2026-08-17,NIFTY,
2026-08-17 06:08:00+00:00,24244.25,24245.9,24240.05,24240.8,910,2026-08-17,NIFTY,
2026-08-17 06:09:00+00:00,24240.65,24243.85,24235.55,24239.45,1885,2026-08-17,NIFTY,
2026-08-17 06:10:00+00:00,24239.0,24244.65,24235.75,24243.05,2340,2026-08-17,NIFTY,
2026-08-17 06:11:00+00:00,24242.95,24247.45,24242.45,24244.8,1040,2026-08-17,NIFTY,
2026-08-17 06:12:00+00:00,24244.7,24248.2,24242.4,24243.6,1495,2026-08-17,NIFTY,
2026-08-17 06:13:00+00:00,24243.55,24246.95,24242.6,24244.05,3705,2026-08-17,NIFTY,
2026-08-17 06:14:00+00:00,24243.05,24246.75,24242.5,24244.75,1235,2026-08-17,NIFTY,
2026-08-17 06:15:00+00:00,24243.95,24248.65,24243.95,24246.05,1755,2026-08-17,NIFTY,
2026-08-17 06:16:00+00:00,24246.0,24249.05,24242.15,24243.65,2925,2026-08-17,NIFTY,
2026-08-17 06:17:00+00:00,24243.05,24251.5,24242.1,24248.75,10075,2026-08-17,NIFTY,
2026-08-17 06:18:00+00:00,24249.1,24255.7,24247.85,24254.3,1690,2026-08-17,NIFTY,
2026-08-17 06:19:00+00:00,24254.05,24257.55,24252.1,24254.35,3120,2026-08-17,NIFTY,
2026-08-17 06:20:00+00:00,24254.25,24263.7,24253.5,24263.25,4225,2026-08-17,NIFTY,
2026-08-17 06:21:00+00:00,24262.6,24267.55,24262.1,24267.35,4160,2026-08-17,NIFTY,
2026-08-17 06:22:00+00:00,24266.85,24272.6,24266.85,24272.0,5135,2026-08-17,NIFTY,
2026-08-17 06:23:00+00:00,24272.2,24273.25,24260.6,24262.5,5135,2026-08-17,NIFTY,
2026-08-17 06:24:00+00:00,24262.8,24267.2,24261.2,24263.75,1820,2026-08-17,NIFTY,
2026-08-17 06:25:00+00:00,24263.35,24273.15,24262.9,24272.4,2860,2026-08-17,NIFTY,
2026-08-17 06:26:00+00:00,24270.9,24275.25,24268.45,24268.45,9945,2026-08-17,NIFTY,
2026-08-17 06:27:00+00:00,24268.5,24271.5,24266.4,24268.1,10270,2026-08-17,NIFTY,
2026-08-17 06:28:00+00:00,24268.2,24271.65,24266.7,24269.8,715,2026-08-17,NIFTY,
2026-08-17 06:29:00+00:00,24270.2,24273.65,24269.05,24271.65,2080,2026-08-17,NIFTY,
2026-08-17 06:30:00+00:00,24271.75,24274.9,24269.6,24271.2,1365,2026-08-17,NIFTY,
2026-08-17 06:31:00+00:00,24270.65,24274.8,24269.9,24271.7,1495,2026-08-17,NIFTY,
2026-08-17 06:32:00+00:00,24271.3,24274.9,24269.95,24272.05,3965,2026-08-17,NIFTY,
2026-08-17 06:33:00+00:00,24271.95,24275.65,24271.3,24273.75,2925,2026-08-17,NIFTY,
2026-08-17 06:34:00+00:00,24273.6,24274.1,24263.85,24266.65,4030,2026-08-17,NIFTY,
2026-08-17 06:35:00+00:00,24266.25,24270.1,24265.15,24268.5,1365,2026-08-17,NIFTY,
2026-08-17 06:36:00+00:00,24267.35,24268.8,24261.7,24262.3,9100,2026-08-17,NIFTY,
2026-08-17 06:37:00+00:00,24262.35,24267.2,24260.75,24265.15,3120,2026-08-17,NIFTY,
2026-08-17 06:38:00+00:00,24264.5,24266.7,24261.65,24263.55,2210,2026-08-17,NIFTY,
2026-08-17 06:39:00+00:00,24262.85,24265.35,24261.1,24265.0,845,2026-08-17,NIFTY,
2026-08-17 06:40:00+00:00,24264.45,24268.9,24262.85,24265.7,1105,2026-08-17,NIFTY,
2026-08-17 06:41:00+00:00,24265.9,24268.4,24256.55,24259.85,1170,2026-08-17,NIFTY,
2026-08-17 06:42:00+00:00,24259.9,24265.9,24257.85,24263.3,650,2026-08-17,NIFTY,
2026-08-17 06:43:00+00:00,24263.15,24268.95,24262.4,24267.7,520,2026-08-17,NIFTY,
2026-08-17 06:44:00+00:00,24267.45,24272.5,24266.25,24270.75,1495,2026-08-17,NIFTY,
2026-08-17 06:45:00+00:00,24270.75,24274.45,24269.8,24271.6,2015,2026-08-17,NIFTY,
2026-08-17 06:46:00+00:00,24271.85,24278.35,24271.0,24277.5,4875,2026-08-17,NIFTY,
2026-08-17 06:47:00+00:00,24276.95,24284.25,24276.95,24281.55,5720,2026-08-17,NIFTY,
2026-08-17 06:48:00+00:00,24280.9,24284.6,24279.55,24283.3,1495,2026-08-17,NIFTY,
2026-08-17 06:49:00+00:00,24282.9,24287.6,24282.5,24285.7,3705,2026-08-17,NIFTY,
2026-08-17 06:50:00+00:00,24285.8,24286.35,24282.8,24283.4,1885,2026-08-17,NIFTY,
2026-08-17 06:51:00+00:00,24283.0,24285.65,24282.25,24282.6,2275,2026-08-17,NIFTY,
2026-08-17 06:52:00+00:00,24282.1,24285.05,24281.5,24283.5,5330,2026-08-17,NIFTY,
2026-08-17 06:53:00+00:00,24283.25,24287.75,24283.05,24284.4,1885,2026-08-17,NIFTY,
2026-08-17 06:54:00+00:00,24284.55,24288.75,24283.35,24286.65,8515,2026-08-17,NIFTY,
2026-08-17 06:55:00+00:00,24286.4,24288.45,24283.75,24284.6,3705,2026-08-17,NIFTY,
2026-08-17 06:56:00+00:00,24285.15,24287.55,24283.45,24285.85,1105,2026-08-17,NIFTY,
2026-08-17 06:57:00+00:00,24285.8,24289.0,24284.65,24286.4,1040,2026-08-17,NIFTY,
2026-08-17 06:58:00+00:00,24287.25,24292.0,24286.1,24289.05,1040,2026-08-17,NIFTY,
2026-08-17 06:59:00+00:00,24289.7,24291.5,24287.3,24289.95,5785,2026-08-17,NIFTY,
2026-08-17 07:00:00+00:00,24288.6,24291.45,24286.1,24288.3,1560,2026-08-17,NIFTY,
2026-08-17 07:01:00+00:00,24288.65,24290.9,24287.5,24287.75,1365,2026-08-17,NIFTY,
2026-08-17 07:02:00+00:00,24287.75,24295.2,24287.75,24293.25,12155,2026-08-17,NIFTY,
2026-08-17 07:03:00+00:00,24293.2,24296.1,24290.9,24294.8,2795,2026-08-17,NIFTY,
2026-08-17 07:04:00+00:00,24295.05,24300.05,24294.0,24294.7,10400,2026-08-17,NIFTY,
2026-08-17 07:05:00+00:00,24294.55,24296.9,24291.95,24293.2,3510,2026-08-17,NIFTY,
2026-08-17 07:06:00+00:00,24293.05,24299.4,24293.05,24297.8,2535,2026-08-17,NIFTY,
2026-08-17 07:07:00+00:00,24296.95,24302.75,24296.95,24299.7,2665,2026-08-17,NIFTY,
2026-08-17 07:08:00+00:00,24299.3,24305.7,24297.95,24297.95,1690,2026-08-17,NIFTY,
2026-08-17 07:09:00+00:00,24297.9,24299.9,24295.8,24297.2,2405,2026-08-17,NIFTY,
2026-08-17 07:10:00+00:00,24297.05,24301.4,24295.6,24299.7,1560,2026-08-17,NIFTY,
2026-08-17 07:11:00+00:00,24299.85,24303.25,24298.4,24300.75,1365,2026-08-17,NIFTY,
2026-08-17 07:12:00+00:00,24301.0,24303.55,24299.45,24303.0,2665,2026-08-17,NIFTY,
2026-08-17 07:13:00+00:00,24302.75,24306.75,24301.25,24302.6,1170,2026-08-17,NIFTY,
2026-08-17 07:14:00+00:00,24301.25,24306.7,24301.05,24303.2,2795,2026-08-17,NIFTY,
2026-08-17 07:15:00+00:00,24303.25,24310.25,24302.4,24309.85,16250,2026-08-17,NIFTY,
2026-08-17 07:16:00+00:00,24309.85,24327.05,24309.1,24325.4,27430,2026-08-17,NIFTY,
2026-08-17 07:17:00+00:00,24326.0,24332.0,24323.85,24327.8,67340,2026-08-17,NIFTY,
2026-08-17 07:18:00+00:00,24328.0,24328.85,24319.6,24323.7,5330,2026-08-17,NIFTY,
2026-08-17 07:19:00+00:00,24324.0,24325.05,24319.55,24321.35,6890,2026-08-17,NIFTY,
2026-08-17 07:20:00+00:00,24321.65,24328.8,24321.65,24328.05,7280,2026-08-17,NIFTY,
2026-08-17 07:21:00+00:00,24327.1,24333.9,24327.1,24331.85,9425,2026-08-17,NIFTY,
2026-08-17 07:22:00+00:00,24331.7,24336.7,24329.4,24332.05,9230,2026-08-17,NIFTY,
2026-08-17 07:23:00+00:00,24331.8,24335.3,24331.0,24331.55,6045,2026-08-17,NIFTY,
2026-08-17 07:24:00+00:00,24331.85,24331.85,24325.9,24328.5,5135,2026-08-17,NIFTY,
2026-08-17 07:25:00+00:00,24328.4,24335.0,24328.3,24330.7,3380,2026-08-17,NIFTY,
2026-08-17 07:26:00+00:00,24330.7,24330.7,24324.15,24325.45,2340,2026-08-17,NIFTY,
2026-08-17 07:27:00+00:00,24325.25,24327.25,24321.1,24322.25,3575,2026-08-17,NIFTY,
2026-08-17 07:28:00+00:00,24322.5,24327.35,24321.5,24327.25,32890,2026-08-17,NIFTY,
2026-08-17 07:29:00+00:00,24326.5,24334.3,24326.15,24334.0,9685,2026-08-17,NIFTY,
2026-08-17 07:30:00+00:00,24334.15,24347.45,24332.5,24342.0,34775,2026-08-17,NIFTY,
2026-08-17 07:31:00+00:00,24341.4,24343.35,24336.25,24341.2,5655,2026-08-17,NIFTY,
2026-08-17 07:32:00+00:00,24341.9,24350.05,24339.9,24348.55,9295,2026-08-17,NIFTY,
2026-08-17 07:33:00+00:00,24348.55,24354.3,24346.8,24353.4,11830,2026-08-17,NIFTY,
2026-08-17 07:34:00+00:00,24352.7,24352.7,24341.9,24343.95,4810,2026-08-17,NIFTY,
2026-08-17 07:35:00+00:00,24343.2,24350.55,24342.85,24347.55,2925,2026-08-17,NIFTY,
2026-08-17 07:36:00+00:00,24348.05,24349.95,24344.2,24344.85,4225,2026-08-17,NIFTY,
2026-08-17 07:37:00+00:00,24345.65,24346.3,24342.4,24344.4,2080,2026-08-17,NIFTY,
2026-08-17 07:38:00+00:00,24344.6,24345.9,24341.2,24341.55,8905,2026-08-17,NIFTY,
2026-08-17 07:39:00+00:00,24342.1,24344.05,24335.65,24338.5,1885,2026-08-17,NIFTY,
2026-08-17 07:40:00+00:00,24338.9,24342.1,24335.2,24336.25,2145,2026-08-17,NIFTY,
2026-08-17 07:41:00+00:00,24336.3,24343.5,24335.6,24342.6,2600,2026-08-17,NIFTY,
2026-08-17 07:42:00+00:00,24342.95,24346.95,24341.3,24345.05,3120,2026-08-17,NIFTY,
2026-08-17 07:43:00+00:00,24345.55,24352.95,24344.85,24349.25,5070,2026-08-17,NIFTY,
2026-08-17 07:44:00+00:00,24349.6,24349.75,24346.0,24346.6,2665,2026-08-17,NIFTY,
2026-08-17 07:45:00+00:00,24346.15,24355.05,24346.15,24352.05,22685,2026-08-17,NIFTY,
2026-08-17 07:46:00+00:00,24352.6,24354.0,24349.55,24351.05,2470,2026-08-17,NIFTY,
2026-08-17 07:47:00+00:00,24351.3,24352.5,24345.8,24347.7,5720,2026-08-17,NIFTY,
2026-08-17 07:48:00+00:00,24348.1,24348.65,24344.95,24346.55,1365,2026-08-17,NIFTY,
2026-08-17 07:49:00+00:00,24347.1,24351.1,24346.45,24349.25,1560,2026-08-17,NIFTY,
2026-08-17 07:50:00+00:00,24350.55,24353.05,24347.2,24348.35,1950,2026-08-17,NIFTY,
2026-08-17 07:51:00+00:00,24348.35,24350.7,24346.2,24348.0,1300,2026-08-17,NIFTY,
2026-08-17 07:52:00+00:00,24348.25,24348.95,24342.3,24343.65,1690,2026-08-17,NIFTY,
2026-08-17 07:53:00+00:00,24342.65,24346.75,24342.1,24345.25,1300,2026-08-17,NIFTY,
2026-08-17 07:54:00+00:00,24344.55,24346.4,24342.15,24346.3,1365,2026-08-17,NIFTY,
2026-08-17 07:55:00+00:00,24345.5,24347.05,24342.3,24346.25,780,2026-08-17,NIFTY,
2026-08-17 07:56:00+00:00,24346.2,24349.15,24344.45,24346.65,2080,2026-08-17,NIFTY,
2026-08-17 07:57:00+00:00,24345.7,24353.65,24345.45,24352.35,6500,2026-08-17,NIFTY,
2026-08-17 07:58:00+00:00,24352.35,24356.15,24350.75,24352.85,1495,2026-08-17,NIFTY,
2026-08-17 07:59:00+00:00,24352.5,24354.9,24351.6,24352.95,2795,2026-08-17,NIFTY,
2026-08-17 08:00:00+00:00,24352.5,24357.65,24351.7,24352.7,4355,2026-08-17,NIFTY,
2026-08-17 08:01:00+00:00,24353.1,24355.05,24350.2,24354.2,3120,2026-08-17,NIFTY,
2026-08-17 08:02:00+00:00,24354.7,24355.4,24349.9,24353.05,1300,2026-08-17,NIFTY,
2026-08-17 08:03:00+00:00,24354.0,24354.0,24346.15,24347.3,1690,2026-08-17,NIFTY,
2026-08-17 08:04:00+00:00,24347.55,24351.4,24345.2,24349.15,1625,2026-08-17,NIFTY,
2026-08-17 08:05:00+00:00,24349.3,24350.75,24342.6,24343.1,1950,2026-08-17,NIFTY,
2026-08-17 08:06:00+00:00,24343.1,24346.2,24339.8,24346.2,3315,2026-08-17,NIFTY,
2026-08-17 08:07:00+00:00,24344.95,24345.55,24341.0,24342.4,8125,2026-08-17,NIFTY,
2026-08-17 08:08:00+00:00,24342.5,24349.35,24340.05,24347.25,1495,2026-08-17,NIFTY,
2026-08-17 08:09:00+00:00,24346.8,24347.55,24342.45,24346.0,1560,2026-08-17,NIFTY,
2026-08-17 08:10:00+00:00,24346.4,24347.6,24340.45,24346.65,10530,2026-08-17,NIFTY,
2026-08-17 08:11:00+00:00,24347.65,24350.1,24343.3,24348.85,1820,2026-08-17,NIFTY,
2026-08-17 08:12:00+00:00,24349.25,24359.3,24347.6,24355.6,2470,2026-08-17,NIFTY,
2026-08-17 08:13:00+00:00,24355.9,24356.9,24351.15,24354.15,2340,2026-08-17,NIFTY,
2026-08-17 08:14:00+00:00,24354.05,24355.75,24351.9,24353.65,2145,2026-08-17,NIFTY,
2026-08-17 08:15:00+00:00,24353.9,24357.4,24353.6,24356.6,14105,2026-08-17,NIFTY,
2026-08-17 08:16:00+00:00,24356.85,24359.35,24353.45,24354.9,4485,2026-08-17,NIFTY,
2026-08-17 08:17:00+00:00,24355.0,24355.8,24351.25,24352.45,1625,2026-08-17,NIFTY,
2026-08-17 08:18:00+00:00,24352.65,24352.65,24342.75,24343.35,1495,2026-08-17,NIFTY,
2026-08-17 08:19:00+00:00,24343.85,24346.6,24341.6,24343.7,2340,2026-08-17,NIFTY,
2026-08-17 08:20:00+00:00,24343.7,24344.75,24340.25,24341.6,1430,2026-08-17,NIFTY,
2026-08-17 08:21:00+00:00,24342.1,24343.25,24335.9,24338.15,3055,2026-08-17,NIFTY,
2026-08-17 08:22:00+00:00,24338.15,24341.3,24337.2,24338.5,1105,2026-08-17,NIFTY,
2026-08-17 08:23:00+00:00,24339.75,24341.85,24337.95,24338.75,1300,2026-08-17,NIFTY,
2026-08-17 08:24:00+00:00,24339.2,24342.7,24337.3,24339.8,2015,2026-08-17,NIFTY,
2026-08-17 08:25:00+00:00,24340.3,24342.75,24337.75,24338.7,2860,2026-08-17,NIFTY,
2026-08-17 08:26:00+00:00,24338.9,24340.2,24335.4,24336.5,1430,2026-08-17,NIFTY,
2026-08-17 08:27:00+00:00,24336.5,24337.65,24332.45,24334.45,4745,2026-08-17,NIFTY,
2026-08-17 08:28:00+00:00,24334.3,24337.85,24333.35,24337.85,3315,2026-08-17,NIFTY,
2026-08-17 08:29:00+00:00,24338.35,24340.35,24334.95,24338.3,1040,2026-08-17,NIFTY,
2026-08-17 08:30:00+00:00,24338.6,24339.55,24334.4,24338.8,2405,2026-08-17,NIFTY,
2026-08-17 08:31:00+00:00,24339.6,24341.6,24336.25,24341.55,780,2026-08-17,NIFTY,
2026-08-17 08:32:00+00:00,24342.15,24346.75,24338.7,24343.45,5980,2026-08-17,NIFTY,
2026-08-17 08:33:00+00:00,24343.8,24344.55,24339.6,24340.6,910,2026-08-17,NIFTY,
2026-08-17 08:34:00+00:00,24340.7,24343.5,24338.35,24342.95,715,2026-08-17,NIFTY,
2026-08-17 08:35:00+00:00,24343.3,24346.1,24340.8,24344.05,650,2026-08-17,NIFTY,
2026-08-17 08:36:00+00:00,24343.6,24344.55,24341.25,24343.25,585,2026-08-17,NIFTY,
2026-08-17 08:37:00+00:00,24343.25,24344.45,24340.3,24341.55,1365,2026-08-17,NIFTY,
2026-08-17 08:38:00+00:00,24341.95,24342.85,24339.5,24341.3,1235,2026-08-17,NIFTY,
2026-08-17 08:39:00+00:00,24341.3,24343.15,24340.0,24340.8,1625,2026-08-17,NIFTY,
2026-08-17 08:40:00+00:00,24341.5,24342.15,24338.7,24340.65,1170,2026-08-17,NIFTY,
